start	end	seg_len
1134919522	1134919617	95
1134919620	1134919628	8
1134919633	1134919654	21
1134919657	1134919662	5
1134919665	1134919667	2
1134919675	1134919749	74
1134919752	1134919771	19
1134919774	1134919779	5
1134919782	1134920658	876
1134920661	1134920690	29
1134920694	1134920726	32
1134920730	1134920750	20
1134920753	1134920763	10
1134920766	1134920768	2
1134920774	1134920778	4
1134920781	1134920784	3
1134920788	1134920814	26
1134920817	1134920828	11
1134920834	1134922606	1772
1134922611	1134922620	9
1134922623	1134922730	107
1134922733	1134922735	2
1134922738	1134922764	26
1134922769	1134922980	211
1134922986	1134922992	6
1134922998	1134923065	67
1134923074	1134923082	8
1134923087	1134923098	11
1134923101	1134923225	124
1134923229	1134923342	113
1134923344	1134926756	3412
1134926761	1134926806	45
1134926809	1134927405	596
1134927413	1134927415	2
1134927421	1134927436	15
1134927439	1134927441	2
1134927444	1134927445	1
1134927453	1134927465	12
1134927568	1134927569	1
1134927577	1134927578	1
1134927656	1134927659	3
1134927990	1134927993	3
1134927997	1134928034	37
1134928162	1134928384	222
1135023264	1135024277	1013
1135033244	1135033514	270
1135033736	1135033738	2
1135033741	1135033743	2
1135033746	1135033752	6
1135033755	1135033757	2
1135033760	1135033765	5
1135033768	1135033769	1
1135033772	1135033776	4
1135033779	1135033781	2
1135033794	1135033798	4
1135033801	1135033929	128
1135033932	1135034459	527
1135034467	1135034472	5
1135034475	1135034482	7
1135034485	1135037857	3372
1135037860	1135039212	1352
1135039215	1135039388	173
1135039391	1135039518	127
1135039521	1135039651	130
1135039654	1135039975	321
1135039978	1135040259	281
1135040262	1135040401	139
1135040404	1135040612	208
1135040615	1135040786	171
1135043972	1135043976	4
1135043979	1135043990	11
1135043993	1135044018	25
1135044021	1135044038	17
1135044041	1135044053	12
1135044056	1135044062	6
1135044065	1135044082	17
1135044085	1135044105	20
1135044108	1135044120	12
1135044123	1135044132	9
1135044135	1135044161	26
1135044164	1135044169	5
1135044172	1135044175	3
1135044178	1135044181	3
1135044186	1135044195	9
1135044198	1135044207	9
1135044210	1135044216	6
1135044219	1135044228	9
1135044231	1135044245	14
1135044249	1135044252	3
1135044256	1135044281	25
1135044284	1135044292	8
1135044295	1135044302	7
1135044305	1135044313	8
1135044316	1135044322	6
1135044328	1135044332	4
1135044335	1135044345	10
1135044348	1135044354	6
1135044357	1135044364	7
1135044367	1135044378	11
1135044381	1135044386	5
1135044389	1135044393	4
1135044397	1135044427	30
1135044430	1135044438	8
1135044441	1135044474	33
1135044477	1135044503	26
1135044506	1135044547	41
1135044550	1135044551	1
1135044555	1135044633	78
1135044636	1135044646	10
1135044649	1135044663	14
1135044666	1135044668	2
1135044671	1135044692	21
1135044695	1135044705	10
1135044708	1135044730	22
1135044733	1135044751	18
1135044754	1135044771	17
1135044774	1135044785	11
1135044788	1135044812	24
1135044815	1135044840	25
1135044843	1135044939	96
1135044941	1135044941	0
1135044944	1135044993	49
1135044996	1135045143	147
1135045146	1135045258	112
1135045261	1135045348	87
1135045351	1135045423	72
1135045426	1135045496	70
1135045499	1135045567	68
1135045570	1135045667	97
1135045670	1135045684	14
1135045687	1135045753	66
1135045756	1135045850	94
1135045854	1135045951	97
1135045954	1135046043	89
1135046046	1135046077	31
1135046080	1135046115	35
1135046118	1135046176	58
1135046179	1135046230	51
1135046233	1135046248	15
1135046251	1135046275	24
1135046278	1135046308	30
1135046311	1135046342	31
1135046347	1135046442	95
1135046446	1135046531	85
1135046534	1135046615	81
1135046618	1135046706	88
1135046709	1135046794	85
1135046797	1135046850	53
1135046853	1135046879	26
1135046883	1135046937	54
1135046940	1135047008	68
1135047011	1135047014	3
1135047017	1135047110	93
1135047113	1135047115	2
1135047118	1135047185	67
1135047194	1135047258	64
1135047262	1135047357	95
1135047360	1135047402	42
1135047405	1135047427	22
1135047430	1135047469	39
1135047472	1135047510	38
1135047514	1135047604	90
1135047607	1135047651	44
1135047654	1135047680	26
1135047683	1135047761	78
1135047764	1135047869	105
1135047872	1135047963	91
1135047967	1135048030	63
1135048033	1135048120	87
1135048125	1135048253	128
1135048257	1135048319	62
1135136228	1135145506	9278
1135145508	1135148671	3163
1135148673	1135148969	296
1135148971	1135150263	1292
1135150265	1135151418	1153
1135151859	1135161703	9844
1135172727	1135173083	356
1135173442	1135176317	2875
1135176319	1135176349	30
1135176351	1135177207	856
1135177209	1135177383	174
1135177385	1135187458	10073
1135192760	1135193716	956
1135193965	1135195358	1393
1135198866	1135200145	1279
1135200407	1135205052	4645
1135205597	1135209151	3554
1135209153	1135209411	258
1135209413	1135230568	21155
1135230570	1135234147	3577
1135238726	1135257602	18876
1135257604	1135258821	1217
1135258823	1135261392	2569
1135261394	1135267002	5608
1135267004	1135268643	1639
1135268645	1135271486	2841
1135446151	1135446248	97
1135466575	1135466883	308
1135467084	1135477768	10684
1135477770	1135479680	1910
1135479682	1135482172	2490
1135482174	1135484011	1837
1135484013	1135496453	12440
1135516970	1135518960	1990
1135519921	1135522609	2688
1135522611	1135524071	1460
1135524073	1135537920	13847
1135537922	1135538052	130
1135538054	1135540062	2008
1135540064	1135541335	1271
1135541337	1135545412	4075
1135545414	1135545646	232
1135545649	1135545798	149
1135545994	1135552142	6148
1135552144	1135559189	7045
1135560089	1135561113	1024
1135575589	1135580063	4474
1135580065	1135584255	4190
1135584257	1135584879	622
1135584881	1135586799	1918
1135591973	1135594918	2945
1135617234	1135618454	1220
1135624693	1135631577	6884
1135631580	1135631715	135
1135631717	1135632615	898
1135632617	1135641529	8912
1135641531	1135643710	2179
1135643712	1135647395	3683
1135647397	1135651270	3873
1135664857	1135665508	651
1135677262	1135677998	736
1135678000	1135683892	5892
1135689707	1135692684	2977
1135692686	1135698379	5693
1135698381	1135698457	76
1135709692	1135711412	1720
1135711414	1135716597	5183
1135716599	1135717340	741
1135737171	1135739089	1918
1135740447	1135750473	10026
1135750475	1135752976	2501
1135753512	1135755777	2265
1135776762	1135778589	1827
1135778591	1135778679	88
1135778681	1135778686	5
1135778688	1135778695	7
1135778697	1135778720	23
1135778845	1135779164	319
1135779166	1135780103	937
1135780106	1135780890	784
1135780894	1135781919	1025
1135781921	1135783298	1377
1135783300	1135784537	1237
1135784539	1135785772	1233
1135785774	1135788493	2719
1135788794	1135788801	7
1135788803	1135790029	1226
1135790031	1135790580	549
1135790582	1135792533	1951
1135792535	1135792974	439
1135792976	1135796598	3622
1135796600	1135797940	1340
1135799879	1135801118	1239
1135801120	1135803085	1965
1135803089	1135805675	2586
1135818292	1135822800	4508
1135823087	1135823551	464
1135823553	1135824334	781
1135824336	1135834295	9959
1135834297	1135839143	4846
1135839145	1135840569	1424
1135840571	1135843192	2621
1135843194	1135843638	444
1135843640	1135843684	44
1135853150	1135853348	198
1135853350	1135853893	543
1135853895	1135855064	1169
1135855066	1135859351	4285
1135859353	1135859692	339
1135859694	1135860417	723
1135860420	1135861485	1065
1135861488	1135862844	1356
1135862846	1135864869	2023
1135864871	1135867664	2793
1135867666	1135867947	281
1135867949	1135868187	238
1135868190	1135868810	620
1135868812	1135870474	1662
1135870476	1135870763	287
1135870765	1135874189	3424
1135874191	1135875230	1039
1135875232	1135876432	1200
1135876434	1135876763	329
1135876765	1135876903	138
1135876905	1135877857	952
1135877859	1135879736	1877
1135882196	1135882603	407
1135882605	1135882833	228
1135882835	1135883146	311
1135883148	1135883239	91
1135883241	1135884427	1186
1135884429	1135888065	3636
1135888067	1135888416	349
1135888418	1135890198	1780
1135890200	1135891952	1752
1135892959	1135893866	907
1135893872	1135894412	540
1135894414	1135895078	664
1135895080	1135896562	1482
1135896564	1135898690	2126
1135913524	1135914661	1137
1135914663	1135917488	2825
1135917490	1135919991	2501
1135919993	1135924188	4195
1135925097	1135925298	201
1135926070	1135926879	809
1135926881	1135928032	1151
1135928034	1135928801	767
1135928803	1135932476	3673
1135933315	1135934070	755
1135934072	1135940297	6225
1135940299	1135940911	612
1135942099	1135943016	917
1135948563	1135954941	6378
1135954945	1135955959	1014
1135955961	1135956705	744
1135956707	1135957052	345
1135957054	1135957338	284
1135968898	1135975372	6474
1135975374	1135975830	456
1135980656	1135987082	6426
1135987084	1135990793	3709
1135990795	1135991814	1019
1136010436	1136011604	1168
1136011836	1136012324	488
1136012327	1136015277	2950
1136106654	1136109245	2591
1136117801	1136121623	3822
1136121920	1136122685	765
1136206178	1136208197	2019
1136208384	1136208859	475
1136208862	1136213974	5112
1136213976	1136214986	1010
1136214988	1136215371	383
1136215373	1136217629	2256
1136262730	1136267178	4448
1136267180	1136267888	708
1136268118	1136275380	7262
1136275382	1136276442	1060
1136276444	1136279902	3458
1136279904	1136283418	3514
1136283420	1136284048	628
1136284585	1136291598	7013
1136293117	1136295890	2773
1136353446	1136358160	4714
1136358162	1136368534	10372
1136368537	1136368580	43
1136368583	1136368588	5
1136368591	1136368601	10
1136369283	1136369304	21
1136369307	1136370334	1027
1136370337	1136370515	178
1136370518	1136372467	1949
1136374361	1136374376	15
1136374379	1136374584	205
1136374587	1136374738	151
1136374741	1136375234	493
1136375237	1136375906	669
1136375909	1136376034	125
1136376037	1136376123	86
1136376659	1136376798	139
1136376801	1136378134	1333
1136378137	1136378815	678
1136378935	1136378940	5
1136379681	1136379829	148
1136379832	1136379947	115
1136379950	1136380007	57
1136380010	1136380027	17
1136380030	1136380046	16
1136380049	1136380107	58
1136380110	1136380132	22
1136380135	1136380228	93
1136380231	1136380262	31
1136380265	1136380275	10
1136380278	1136380296	18
1136380299	1136380333	34
1136380336	1136380346	10
1136380349	1136380374	25
1136380377	1136380386	9
1136380389	1136380475	86
1136380478	1136380598	120
1136380601	1136380608	7
1136380611	1136380669	58
1136380672	1136380742	70
1136380745	1136380778	33
1136380781	1136380818	37
1136380821	1136380826	5
1136380828	1136380883	55
1136380886	1136380910	24
1136380913	1136380952	39
1136380955	1136381053	98
1136381056	1136381061	5
1136381064	1136381096	32
1136381098	1136381130	32
1136381133	1136381197	64
1136381200	1136381274	74
1136381277	1136381303	26
1136381306	1136381330	24
1136381333	1136381350	17
1136381353	1136381399	46
1136381402	1136381427	25
1136381430	1136381539	109
1136381542	1136381621	79
1136381624	1136381703	79
1136381706	1136381755	49
1136381758	1136381903	145
1136381906	1136381975	69
1136381978	1136382128	150
1136382131	1136382188	57
1136382191	1136382237	46
1136382240	1136382298	58
1136382301	1136382406	105
1136382409	1136382487	78
1136382490	1136382514	24
1136382517	1136382544	27
1136382547	1136382611	64
1136382614	1136382625	11
1136382628	1136382681	53
1136382684	1136382779	95
1136382782	1136382799	17
1136382802	1136382949	147
1136382952	1136383028	76
1136383031	1136383056	25
1136383059	1136383088	29
1136383091	1136383114	23
1136383117	1136383123	6
1136383126	1136383134	8
1136383137	1136383168	31
1136383171	1136383195	24
1136383198	1136383222	24
1136383225	1136383263	38
1136383266	1136383270	4
1136383273	1136383285	12
1136383288	1136383322	34
1136383325	1136383388	63
1136383391	1136383404	13
1136383407	1136383432	25
1136383435	1136383468	33
1136383471	1136383503	32
1136383506	1136383520	14
1136383523	1136383586	63
1136383589	1136383629	40
1136383632	1136383643	11
1136383646	1136383675	29
1136383678	1136383701	23
1136383704	1136383753	49
1136383756	1136383827	71
1136383830	1136383862	32
1136383865	1136383902	37
1136383905	1136383941	36
1136383944	1136383988	44
1136383991	1136384032	41
1136384035	1136384045	10
1136384048	1136384075	27
1136384078	1136384086	8
1136384089	1136384108	19
1136384111	1136384122	11
1136384125	1136384138	13
1136384141	1136384184	43
1136384190	1136384201	11
1136384204	1136384222	18
1136384225	1136384250	25
1136384253	1136384254	1
1136384257	1136384272	15
1136384275	1136384278	3
1136384281	1136384286	5
1136384289	1136384297	8
1136384300	1136384317	17
1136384320	1136384324	4
1136384327	1136384349	22
1136384352	1136384369	17
1136384372	1136384380	8
1136384383	1136384389	6
1136384392	1136384402	10
1136384405	1136384415	10
1136384418	1136384430	12
1136384433	1136384450	17
1136384453	1136384475	22
1136384478	1136384486	8
1136384489	1136384517	28
1136384520	1136384522	2
1136384525	1136384527	2
1136384530	1136384558	28
1136384561	1136384590	29
1136384593	1136384620	27
1136384623	1136384648	25
1136384651	1136384660	9
1136384663	1136384698	35
1136384701	1136384746	45
1136384749	1136384814	65
1136384817	1136384884	67
1136384887	1136384911	24
1136384914	1136384931	17
1136384934	1136384964	30
1136384967	1136384998	31
1136385001	1136385052	51
1136385055	1136385107	52
1136385110	1136385151	41
1136385154	1136385200	46
1136385203	1136385234	31
1136385237	1136385280	43
1136385283	1136385296	13
1136385299	1136385323	24
1136385326	1136385364	38
1136385367	1136385449	82
1136385452	1136385460	8
1136385463	1136385508	45
1136385511	1136385560	49
1136385563	1136385578	15
1136385581	1136385615	34
1136385618	1136385635	17
1136385638	1136385656	18
1136385659	1136385688	29
1136385691	1136385701	10
1136385706	1136385713	7
1136385716	1136385724	8
1136385727	1136385746	19
1136385749	1136385831	82
1136385834	1136385843	9
1136385846	1136385921	75
1136385924	1136386126	202
1136386129	1136386140	11
1136386143	1136386193	50
1136386196	1136386258	62
1136386261	1136386300	39
1136386303	1136386373	70
1136386376	1136386465	89
1136386468	1136386567	99
1136386570	1136386612	42
1136386615	1136386665	50
1136386668	1136386738	70
1136386741	1136386815	74
1136386818	1136386833	15
1136386836	1136386878	42
1136386881	1136386912	31
1136386915	1136387069	154
1136387072	1136387127	55
1136387130	1136387138	8
1136387141	1136387213	72
1136387216	1136387254	38
1136387257	1136387278	21
1136387281	1136387301	20
1136387304	1136387349	45
1136387352	1136387380	28
1136387383	1136387424	41
1136387427	1136387503	76
1136387506	1136387541	35
1136387544	1136387562	18
1136387565	1136387587	22
1136387590	1136387636	46
1136387639	1136387677	38
1136387680	1136387692	12
1136387695	1136387732	37
1136387735	1136387742	7
1136387745	1136387794	49
1136387797	1136387838	41
1136387841	1136387849	8
1136387852	1136387875	23
1136387878	1136387921	43
1136387924	1136387996	72
1136387999	1136388051	52
1136388054	1136388142	88
1136388145	1136388169	24
1136388172	1136388219	47
1136388222	1136388253	31
1136388256	1136388259	3
1136388988	1136389013	25
1136389016	1136389083	67
1136389086	1136389124	38
1136389127	1136389233	106
1136389236	1136389275	39
1136389278	1136389377	99
1136389380	1136389477	97
1136389480	1136389538	58
1136389541	1136389590	49
1136389593	1136389606	13
1136389609	1136389628	19
1136389631	1136389710	79
1136389713	1136389726	13
1136389729	1136389859	130
1136389862	1136389874	12
1136389877	1136389890	13
1136389893	1136389964	71
1136389967	1136389982	15
1136389985	1136389993	8
1136389996	1136390056	60
1136390059	1136390122	63
1136390125	1136390156	31
1136390159	1136390238	79
1136390241	1136390364	123
1136390367	1136390441	74
1136390444	1136390519	75
1136390522	1136390545	23
1136390548	1136390565	17
1136390568	1136390669	101
1136390672	1136390761	89
1136390764	1136390818	54
1136390821	1136390845	24
1136390848	1136390851	3
1136390857	1136390859	2
1136390862	1136390869	7
1136390872	1136390896	24
1136390899	1136390918	19
1136390921	1136390923	2
1136391070	1136391072	2
1136391146	1136391147	1
1136391161	1136391163	2
1136391183	1136391184	1
1136391205	1136391210	5
1136391238	1136391240	2
1136391272	1136391276	4
1136391283	1136391284	1
1136391288	1136391289	1
1136391319	1136391320	1
1136391329	1136391330	1
1136391364	1136391365	1
1136391368	1136391369	1
1136391379	1136391380	1
1136391392	1136391400	8
1136391436	1136391446	10
1136391472	1136391475	3
1136391480	1136391481	1
1136391484	1136391492	8
1136391498	1136391520	22
1136391527	1136391531	4
1136391536	1136391539	3
1136391550	1136391552	2
1136391578	1136391582	4
1136391594	1136391601	7
1136391604	1136391606	2
1136391609	1136391619	10
1136391628	1136392277	649
1136392280	1136392450	170
1136392453	1136392527	74
1136392530	1136392568	38
1136392571	1136392596	25
1136392599	1136392632	33
1136392635	1136392661	26
1136392664	1136392686	22
1136392690	1136392750	60
1136392754	1136392812	58
1136392817	1136392871	54
1136392875	1136392907	32
1136392910	1136392922	12
1136392927	1136392959	32
1136392963	1136392995	32
1136392999	1136393017	18
1136393020	1136393038	18
1136393042	1136393087	45
1136393091	1136393146	55
1136393150	1136393189	39
1136393192	1136393195	3
1136393208	1136393210	2
1136393213	1136393217	4
1136393224	1136393230	6
1136393234	1136393236	2
1136393294	1136393295	1
1136393547	1136393548	1
1136393551	1136393552	1
1136393577	1136393578	1
1136393581	1136393582	1
1136393585	1136393586	1
1136393589	1136393590	1
1136393607	1136393614	7
1136393617	1136393618	1
1136393622	1136393632	10
1136393636	1136393646	10
1136393654	1136393662	8
1136393666	1136393670	4
1136393674	1136393680	6
1136393683	1136393688	5
1136393694	1136393697	3
1136393704	1136393707	3
1136393711	1136393713	2
1136393717	1136393719	2
1136393723	1136393726	3
1136393730	1136393735	5
1136393739	1136393744	5
1136393750	1136393751	1
1136393756	1136393760	4
1136393764	1136393768	4
1136393772	1136393773	1
1136393780	1136393782	2
1136393805	1136393806	1
1136393874	1136393875	1
1136393882	1136393884	2
1136393890	1136393891	1
1136393895	1136393897	2
1136393901	1136393902	1
1136393910	1136393912	2
1136393924	1136393926	2
1136393930	1136393931	1
1136393937	1136393938	1
1136393944	1136393945	1
1136393959	1136393960	1
1136393972	1136393973	1
1136393979	1136393980	1
1136393988	1136393990	2
1136393995	1136393997	2
1136394002	1136394003	1
1136394016	1136394017	1
1136394028	1136394029	1
1136394036	1136394039	3
1136394059	1136394062	3
1136394065	1136394066	1
1136394071	1136394073	2
1136394079	1136394080	1
1136394092	1136394094	2
1136394099	1136394101	2
1136394106	1136394108	2
1136394111	1136394112	1
1136394130	1136394132	2
1136394135	1136394138	3
1136394148	1136394150	2
1136394153	1136394154	1
1136394157	1136394158	1
1136394161	1136394163	2
1136394166	1136394167	1
1136394171	1136394173	2
1136394177	1136394178	1
1136394183	1136394185	2
1136394189	1136394190	1
1136394195	1136394197	2
1136394200	1136394201	1
1136394249	1136394250	1
1136394403	1136394404	1
1136394560	1136394561	1
1136394569	1136394570	1
1136394576	1136394577	1
1136394580	1136394581	1
1136394584	1136394585	1
1136394595	1136394596	1
1136394607	1136394608	1
1136394611	1136394619	8
1136394623	1136394627	4
1136394637	1136394642	5
1136394645	1136394646	1
1136394657	1136394658	1
1136394681	1136394682	1
1136394771	1136394772	1
1136394780	1136394781	1
1136394872	1136394874	2
1136394887	1136394888	1
1136394895	1136394896	1
1136394919	1136394920	1
1136394927	1136394929	2
1136395100	1136395103	3
1136395106	1136395108	2
1136395137	1136395138	1
1136395142	1136395143	1
1136395280	1136395283	3
1136395304	1136395305	1
1136395310	1136395311	1
1136395315	1136395316	1
1136395322	1136395324	2
1136395333	1136395334	1
1136395344	1136395345	1
1136395396	1136395398	2
1136395419	1136395420	1
1136395433	1136395434	1
1136395446	1136395447	1
1136395450	1136395453	3
1136395473	1136395474	1
1136395478	1136395480	2
1136395484	1136395486	2
1136395489	1136395490	1
1136395493	1136395495	2
1136395499	1136395500	1
1136395526	1136395528	2
1136395531	1136395535	4
1136395610	1136395611	1
1136395623	1136395624	1
1136395636	1136395637	1
1136395647	1136395651	4
1136395655	1136395658	3
1136395661	1136395664	3
1136395966	1136395968	2
1136396086	1136396087	1
1136396124	1136396125	1
1136396484	1136396506	22
1136396686	1136396687	1
1136396782	1136396786	4
1136396790	1136396791	1
1136396808	1136396810	2
1136396853	1136396854	1
1136396885	1136396886	1
1136397923	1136397924	1
1136398134	1136398136	2
1136398163	1136398164	1
1136398215	1136398216	1
1136398377	1136398380	3
1136398393	1136398430	37
1136398433	1136398435	2
1136398438	1136398439	1
1136398442	1136398448	6
1136398451	1136398546	95
1136398551	1136398629	78
1136398660	1136398662	2
1136398666	1136398667	1
1136398671	1136398674	3
1136398678	1136398681	3
1136398686	1136398687	1
1136398696	1136398697	1
1136398710	1136398714	4
1136398722	1136398725	3
1136400655	1136400656	1
1136401123	1136401125	2
1136401129	1136401137	8
1136401140	1136401150	10
1136401238	1136401262	24
1136401272	1136401280	8
1136401283	1136401287	4
1136401290	1136401310	20
1136401313	1136401370	57
1136401375	1136401377	2
1136401381	1136401429	48
1136401433	1136401440	7
1136401443	1136401475	32
1136401478	1136401514	36
1136401517	1136401530	13
1136401533	1136401537	4
1136401540	1136401555	15
1136401558	1136401604	46
1136401607	1136401645	38
1136401648	1136401719	71
1136401723	1136401823	100
1136401829	1136401857	28
1136401861	1136401862	1
1136401865	1136401873	8
1136401890	1136401891	1
1136401894	1136401895	1
1136401909	1136401910	1
1136401916	1136401917	1
1136401929	1136401930	1
1136401939	1136401940	1
1136402076	1136402085	9
1136402089	1136402090	1
1136402093	1136402102	9
1136402105	1136402106	1
1136402109	1136402120	11
1136402123	1136402138	15
1136402142	1136402146	4
1136402149	1136402152	3
1136402155	1136402159	4
1136402173	1136402198	25
1136402201	1136402202	1
1136402209	1136402210	1
1136402277	1136402278	1
1136402313	1136402314	1
1136402319	1136402324	5
1136402329	1136402331	2
1136402334	1136403536	1202
1136403542	1136403546	4
1136403549	1136403551	2
1136403554	1136403555	1
1136403558	1136403560	2
1136403563	1136403567	4
1136403570	1136403574	4
1136403577	1136403579	2
1136403582	1136403584	2
1136403587	1136403590	3
1136403593	1136403594	1
1136403600	1136403601	1
1136403610	1136403611	1
1136403614	1136403615	1
1136403621	1136403622	1
1136403631	1136403645	14
1136403648	1136403649	1
1136403652	1136403653	1
1136403656	1136403657	1
1136403660	1136403664	4
1136403667	1136403668	1
1136403671	1136403673	2
1136403676	1136403678	2
1136403681	1136403682	1
1136403685	1136403689	4
1136403692	1136403694	2
1136403699	1136403700	1
1136403757	1136403758	1
1136403761	1136403762	1
1136403773	1136403774	1
1136403780	1136403782	2
1136403785	1136403786	1
1136403789	1136403791	2
1136403817	1136403819	2
1136403825	1136403827	2
1136403830	1136403831	1
1136403834	1136403837	3
1136403846	1136403848	2
1136403851	1136403852	1
1136403858	1136403859	1
1136403862	1136403863	1
1136403869	1136403870	1
1136403876	1136403877	1
1136403880	1136403882	2
1136403885	1136403887	2
1136403890	1136403894	4
1136403899	1136403900	1
1136403903	1136403905	2
1136403908	1136403911	3
1136403914	1136403915	1
1136403921	1136403922	1
1136403925	1136403926	1
1136403929	1136403930	1
1136403936	1136403937	1
1136403940	1136403941	1
1136403944	1136403946	2
1136403949	1136403954	5
1136403957	1136403958	1
1136403961	1136403962	1
1136403965	1136403968	3
1136403971	1136403972	1
1136403975	1136403980	5
1136403983	1136403986	3
1136403989	1136403990	1
1136403993	1136403995	2
1136403998	1136404001	3
1136404004	1136404005	1
1136404008	1136404010	2
1136404013	1136404016	3
1136404019	1136404022	3
1136404025	1136404028	3
1136404031	1136404033	2
1136404036	1136404039	3
1136404042	1136404045	3
1136404048	1136404051	3
1136404054	1136404057	3
1136404060	1136404062	2
1136404068	1136404076	8
1136404079	1136404083	4
1136404086	1136404087	1
1136404092	1136404094	2
1136404100	1136404102	2
1136404105	1136404106	1
1136404109	1136404112	3
1136404127	1136404128	1
1136404131	1136404133	2
1136404136	1136404140	4
1136404143	1136404148	5
1136404155	1136404164	9
1136404167	1136404173	6
1136404176	1136404178	2
1136404181	1136404182	1
1136404196	1136404203	7
1136404222	1136404225	3
1136404259	1136404261	2
1136404320	1136404321	1
1136404324	1136404325	1
1136404497	1136404499	2
1136404504	1136404546	42
1136404552	1136404575	23
1136404579	1136404620	41
1136404628	1136404641	13
1136404649	1136404665	16
1136404668	1136404729	61
1136404755	1136404760	5
1136404765	1136404770	5
1136404773	1136404777	4
1136404781	1136404782	1
1136404785	1136404787	2
1136404790	1136404792	2
1136404797	1136404801	4
1136404828	1136404832	4
1136404837	1136404839	2
1136404935	1136404962	27
1136404975	1136405007	32
1136405034	1136405054	20
1136405508	1136405509	1
1136405633	1136405638	5
1136405920	1136405921	1
1136405975	1136405977	2
1136407305	1136407307	2
1136407325	1136407329	4
1136407336	1136407343	7
1136407351	1136407386	35
1136407389	1136407405	16
1136407408	1136407425	17
1136407428	1136407440	12
1136407443	1136407457	14
1136407460	1136407470	10
1136407473	1136407476	3
1136407479	1136407482	3
1136407485	1136407493	8
1136407499	1136407507	8
1136407510	1136407516	6
1136407520	1136407523	3
1136407526	1136407532	6
1136407535	1136407537	2
1136407541	1136407543	2
1136407548	1136407552	4
1136407557	1136407565	8
1136407575	1136407577	2
1136407582	1136407586	4
1136407590	1136407602	12
1136407606	1136407610	4
1136407613	1136407643	30
1136407652	1136407691	39
1136407694	1136407709	15
1136407712	1136407743	31
1136407749	1136407756	7
1136407760	1136407761	1
1136407769	1136407770	1
1136407779	1136407782	3
1136407785	1136407798	13
1136407806	1136407815	9
1136407818	1136407820	2
1136407823	1136407854	31
1136407872	1136407878	6
1136407892	1136407910	18
1136407913	1136407914	1
1136407938	1136407939	1
1136407942	1136407944	2
1136407947	1136407949	2
1136407953	1136407956	3
1136407960	1136407962	2
1136407965	1136407967	2
1136408019	1136408021	2
1136408051	1136408053	2
1136408120	1136408129	9
1136408133	1136408141	8
1136408146	1136408165	19
1136408169	1136408182	13
1136408186	1136408201	15
1136408204	1136408224	20
1136408229	1136408252	23
1136408255	1136408268	13
1136408273	1136408277	4
1136408280	1136408289	9
1136408292	1136408294	2
1136408297	1136408299	2
1136408302	1136408304	2
1136408307	1136408311	4
1136408314	1136408315	1
1136408320	1136408322	2
1136408325	1136408335	10
1136408338	1136408340	2
1136408412	1136408416	4
1136408419	1136408434	15
1136408440	1136408449	9
1136408453	1136408460	7
1136408463	1136408464	1
1136408476	1136408493	17
1136408497	1136408508	11
1136408513	1136408532	19
1136408535	1136408540	5
1136408543	1136408546	3
1136426311	1136426312	1
1136426317	1136426318	1
1136426351	1136426352	1
1136426358	1136426360	2
1136426363	1136426364	1
1136426367	1136426369	2
1136426396	1136426397	1
1136426478	1136426480	2
1136426487	1136426488	1
1136426494	1136426498	4
1136426501	1136426503	2
1136426538	1136426539	1
1136426559	1136426561	2
1136426568	1136426570	2
1136426576	1136426582	6
1136426585	1136426586	1
1136426591	1136426600	9
1136426605	1136426615	10
1136426620	1136426622	2
1136426634	1136426638	4
1136426646	1136426647	1
1136426671	1136426673	2
1136426680	1136426684	4
1136426699	1136426700	1
1136426708	1136426719	11
1136426724	1136426748	24
1136426754	1136426755	1
1136426759	1136426760	1
1136426763	1136426767	4
1136426771	1136426773	2
1136426776	1136426777	1
1136426781	1136426786	5
1136426795	1136426796	1
1136426802	1136426804	2
1136426822	1136426823	1
1136426826	1136426827	1
1136426838	1136426839	1
1136426842	1136426845	3
1136426848	1136426854	6
1136426857	1136426863	6
1136426866	1136426871	5
1136426875	1136426876	1
1136426881	1136426886	5
1136426910	1136426918	8
1136426922	1136426925	3
1136426928	1136426940	12
1136426946	1136426947	1
1136426953	1136426955	2
1136426959	1136426968	9
1136426971	1136426975	4
1136426982	1136426988	6
1136426993	1136426994	1
1136427001	1136427005	4
1136427015	1136427019	4
1136427053	1136427057	4
1136427078	1136427081	3
1136427088	1136427089	1
1136427093	1136427094	1
1136427097	1136427102	5
1136427121	1136427122	1
1136427135	1136427138	3
1136427146	1136427147	1
1136427151	1136427153	2
1136427157	1136427159	2
1136427168	1136427172	4
1136427184	1136427185	1
1136427196	1136427197	1
1136427205	1136427209	4
1136427217	1136427219	2
1136427239	1136427240	1
1136427257	1136427258	1
1136427278	1136427279	1
1136427323	1136427324	1
1136427327	1136427330	3
1136427335	1136427336	1
1136427339	1136427342	3
1136427351	1136427352	1
1136427355	1136427363	8
1136427378	1136427380	2
1136427383	1136427388	5
1136427391	1136427396	5
1136427399	1136427400	1
1136427408	1136427413	5
1136427418	1136427419	1
1136427429	1136427434	5
1136427445	1136427446	1
1136427449	1136427452	3
1136427461	1136427462	1
1136427572	1136427574	2
1136427603	1136427606	3
1136427726	1136427727	1
1136427731	1136427732	1
1136427739	1136427740	1
1136427745	1136427746	1
1136427793	1136427797	4
1136427862	1136427864	2
1136427893	1136427894	1
1136427972	1136427974	2
