start	end	seg_len
1177528768	1177528813	45
1177528819	1177528824	5
1177528830	1177528835	5
1177528837	1177528861	24
1177528866	1177528873	7
1177528876	1177529112	236
1177529116	1177529469	353
1177529471	1177529507	36
1177529509	1177529516	7
1177529523	1177529526	3
1177529533	1177529537	4
1177529544	1177529548	4
1177529555	1177529814	259
1177529818	1177529847	29
1177529849	1177530014	165
1177530018	1177530022	4
1177530027	1177530094	67
1177530097	1177530104	7
1177530106	1177530855	749
1177530860	1177530867	7
1177530871	1177530878	7
1177530881	1177530904	23
1177530909	1177530915	6
1177530920	1177531559	639
1177531564	1177531572	8
1177531578	1177532637	1059
1177532641	1177532753	112
1177532756	1177533654	898
1177533658	1177533665	7
1177533670	1177533832	162
1177533836	1177533889	53
1177533891	1177534833	942
1177534835	1177535153	318
1177535158	1177535164	6
1177535170	1177535175	5
1177535182	1177535186	4
1177535194	1177535199	5
1177535207	1177535212	5
1177535219	1177535224	5
1177535230	1177535238	8
1177535240	1177535388	148
1177535392	1177535396	4
1177535402	1177535407	5
1177535413	1177535416	3
1177535422	1177535730	308
1177535735	1177535741	6
1177535749	1177535754	5
1177535760	1177535768	8
1177535771	1177536153	382
1177536157	1177536163	6
1177536166	1177536258	92
1177536263	1177536270	7
1177536275	1177536281	6
1177536288	1177536292	4
1177536301	1177536304	3
1177536311	1177536315	4
1177536318	1177536368	50
1177536373	1177536379	6
1177536382	1177536748	366
1177536752	1177537451	699
1177537456	1177537463	7
1177537466	1177537472	6
1177537474	1177537475	1
1177537478	1177538442	964
1177538447	1177538452	5
1177538459	1177538463	4
1177538470	1177538475	5
1177538480	1177538586	106
1177538590	1177538594	4
1177538602	1177538605	3
1177538613	1177538617	4
1177538621	1177539179	558
1177539183	1177539190	7
1177539194	1177539203	9
1177539205	1177539750	545
1177539753	1177540032	279
1177540038	1177540044	6
1177540048	1177540181	133
1177540187	1177540193	6
1177540201	1177540206	5
1177540213	1177540269	56
1177540272	1177540281	9
1177540285	1177540292	7
1177540299	1177540304	5
1177540311	1177540340	29
1177540345	1177540352	7
1177540360	1177540364	4
1177540372	1177540377	5
1177540383	1177540414	31
1177540421	1177540427	6
1177540434	1177540438	4
1177540444	1177540449	5
1177540454	1177540491	37
1177540493	1177540501	8
1177540508	1177540515	7
1177540520	1177540567	47
1177540570	1177540577	7
1177540582	1177540900	318
1177540903	1177541065	162
1177541070	1177541077	7
1177541083	1177541091	8
1177541096	1177541379	283
1177541383	1177541388	5
1177541394	1177541401	7
1177541405	1177541415	10
1177541417	1177541438	21
1177541444	1177541449	5
1177541454	1177541482	28
1177541486	1177541556	70
1177541563	1177541567	4
1177654218	1177656078	1860
1177658599	1177659255	656
1177659259	1177659279	20
1177659282	1177659312	30
1177659315	1177659323	8
1177659326	1177672779	13453
1177733104	1177747730	14626
1177747732	1177749185	1453
1177749187	1177753408	4221
1177753412	1177753578	166
1177753581	1177753585	4
1177753587	1177755761	2174
1177755763	1177756132	369
1177756134	1177757998	1864
1177758001	1177758329	328
1177758331	1177758530	199
1177758533	1177762033	3500
1177762036	1177767208	5172
1177767210	1177768901	1691
1177796488	1177797583	1095
1177797585	1177802974	5389
1177802977	1177803046	69
1177803048	1177803870	822
1177811844	1177821009	9165
1177824248	1177825125	877
1177839274	1177842576	3302
1177842578	1177843801	1223
1177843805	1177843807	2
1177843810	1177843812	2
1177843814	1177843919	105
1177843921	1177845396	1475
1177845399	1177845720	321
1177845722	1177854316	8594
1177854318	1177857485	3167
1177857492	1177857500	8
1177857503	1177858490	987
1177858492	1177858873	381
1177858875	1177859216	341
1177859218	1177859392	174
1177859394	1177859698	304
1177859702	1177859705	3
1177859707	1177859718	11
1177877720	1177878756	1036
1177878759	1177879344	585
1177879350	1177879830	480
1177879832	1177880316	484
1177880318	1177880471	153
1177880474	1177880744	270
1177880747	1177880998	251
1177881001	1177881007	6
1177881011	1177881018	7
1177881023	1177881044	21
1177881048	1177881056	8
1177881058	1177881066	8
1177881069	1177881176	107
1177881180	1177881469	289
1177881475	1177881481	6
1177881485	1177881542	57
1177881545	1177881553	8
1177881558	1177881563	5
1177881569	1177881573	4
1177881580	1177881584	4
1177881590	1177881627	37
1177881633	1177881638	5
1177881642	1177881753	111
1177881757	1177881762	5
1177881768	1177881849	81
1177881855	1177881862	7
1177881866	1177881876	10
1177881881	1177881886	5
1177881892	1177881897	5
1177881903	1177881911	8
1177881915	1177881923	8
1177881928	1177882105	177
1177882108	1177882128	20
1177882132	1177882140	8
1177882144	1177882232	88
1177882236	1177882351	115
1177882355	1177882362	7
1177882369	1177882373	4
1177882382	1177882384	2
1177882391	1177882395	4
1177882402	1177882405	3
1177882412	1177883338	926
1177883342	1177883535	193
1177883541	1177883546	5
1177883551	1177884996	1445
1177980928	1177982310	1382
1177982313	1177982476	163
1177985612	1177986777	1165
1177986780	1177988566	1786
1178019621	1178025509	5888
1178025511	1178027601	2090
1178029475	1178029895	420
1178029898	1178029905	7
1178029911	1178029916	5
1178029921	1178029955	34
1178029958	1178030573	615
1178030575	1178030604	29
1178030606	1178031433	827
1178066632	1178067033	401
1178072059	1178073805	1746
1178073807	1178074059	252
1178074063	1178074268	205
1178074270	1178075006	736
1178075010	1178076080	1070
1178076082	1178077226	1144
1178077228	1178084106	6878
1178086459	1178088581	2122
1178090001	1178090169	168
1178106585	1178109462	2877
1178112707	1178113835	1128
1178113837	1178113843	6
1178113846	1178113847	1
1178113849	1178126901	13052
1178126903	1178127330	427
1178127332	1178134048	6716
1178134051	1178136042	1991
1178136044	1178136376	332
1178136378	1178140496	4118
1178145824	1178147171	1347
1178147173	1178147419	246
1178147421	1178147532	111
1178147536	1178147615	79
1178147619	1178147620	1
1178147622	1178147623	1
1178147625	1178147681	56
1178147683	1178147810	127
1178147812	1178148001	189
1178148004	1178148047	43
1178148050	1178148248	198
1178148250	1178148256	6
1178148258	1178148460	202
1178148463	1178148464	1
1178148466	1178148484	18
1178148487	1178158690	10203
1178158693	1178159654	961
1178159658	1178160581	923
1178160583	1178160720	137
1178160722	1178160739	17
1178160741	1178160747	6
1178160749	1178161824	1075
1178161829	1178164088	2259
1178164091	1178164262	171
1178164266	1178164587	321
1178164590	1178164874	284
1178164877	1178164878	1
1178164881	1178165302	421
1178165306	1178165307	1
1178165309	1178166171	862
1178166174	1178166458	284
1178166460	1178166659	199
1178166664	1178166665	1
1178166667	1178166935	268
1178166938	1178167046	108
1178167048	1178175910	8862
1178175914	1178175916	2
1178175918	1178175957	39
1178175960	1178176837	877
1178176839	1178176848	9
1178176850	1178176914	64
1178176924	1178176934	10
1178176936	1178177088	152
1178177093	1178177095	2
1178177099	1178177105	6
1178177107	1178177297	190
1178177299	1178177497	198
1178177499	1178177572	73
1178177574	1178190890	13316
1178190892	1178191634	742
1178191636	1178192683	1047
1178192686	1178192690	4
1178192692	1178192789	97
1178192793	1178193194	401
1178193196	1178193204	8
1178196598	1178199903	3305
1178199907	1178199913	6
1178199915	1178199988	73
1178199990	1178200817	827
1178200819	1178200938	119
1178200940	1178200948	8
1178200951	1178200952	1
1178200955	1178201353	398
1178201355	1178201356	1
1178201358	1178201514	156
1178201516	1178201535	19
1178201537	1178201614	77
1178201616	1178203324	1708
1178203326	1178205689	2363
1178205691	1178205714	23
1178205716	1178205741	25
1178205745	1178206162	417
1178206164	1178206567	403
1178206569	1178206668	99
1178206670	1178207860	1190
1178207864	1178207947	83
1178207951	1178207952	1
1178207954	1178208039	85
1178208042	1178208043	1
1178208045	1178208595	550
1178208597	1178209031	434
1178209135	1178209576	441
1178209578	1178215006	5428
1178215008	1178215397	389
1178215400	1178215908	508
1178215910	1178215922	12
1178215926	1178215927	1
1178215930	1178218040	2110
1178218042	1178218058	16
1178218063	1178218256	193
1178218259	1178218261	2
1178218263	1178227438	9175
1178227441	1178238037	10596
1178238043	1178238873	830
1178238875	1178239678	803
1178239680	1178239927	247
1178239929	1178240038	109
1178240041	1178240403	362
1178240405	1178245066	4661
1178245068	1178245572	504
1178245576	1178247455	1879
1178247457	1178252908	5451
1178252910	1178254015	1105
1178270017	1178275481	5464
1178275484	1178278576	3092
1178278582	1178278585	3
1178278587	1178280085	1498
1178280087	1178280129	42
1178280131	1178284319	4188
1178284324	1178284343	19
1178284345	1178285782	1437
1178287458	1178287615	157
1178287653	1178288207	554
1178288209	1178288520	311
1178288522	1178288590	68
1178288592	1178288746	154
1178288749	1178288786	37
1178288790	1178288869	79
1178288871	1178288875	4
1178288877	1178289421	544
1178289423	1178290077	654
1178290079	1178290447	368
1178290453	1178290827	374
1180982427	1180988434	6007
1180988436	1180990543	2107
1180990545	1180991575	1030
1180991577	1180991585	8
1180991587	1180995429	3842
1180998098	1180998816	718
1180998818	1180999132	314
1180999134	1180999216	82
1180999218	1180999223	5
1180999226	1180999300	74
1180999302	1180999764	462
1180999766	1181001751	1985
1181001753	1181002105	352
1181002107	1181005793	3686
1181005795	1181006105	310
1181006108	1181006791	683
1181006794	1181007104	310
1181007107	1181008610	1503
1181008612	1181008947	335
1181008949	1181009797	848
1181009800	1181010191	391
1181010193	1181010621	428
1181010623	1181013937	3314
1181013939	1181014066	127
1181014068	1181014488	420
1181014490	1181014491	1
1181014493	1181014626	133
1181014629	1181014725	96
1181014730	1181014796	66
1181014798	1181014962	164
1181014967	1181014974	7
1181014980	1181014984	4
1181014986	1181014987	1
1181014989	1181014996	7
1181014999	1181015233	234
1181015235	1181015917	682
1181015920	1181016025	105
1181016028	1181016031	3
1181016033	1181016080	47
1181016083	1181016164	81
1181016166	1181016215	49
1181016218	1181016285	67
1181016287	1181016388	101
1181016390	1181016926	536
1181016928	1181018566	1638
1181018571	1181018759	188
1181018761	1181020181	1420
1181020183	1181021355	1172
1181021361	1181021567	206
1181021574	1181021582	8
1181021584	1181021771	187
1181021781	1181022600	819
1181030211	1181030945	734
1181048067	1181050050	1983
1181050053	1181050279	226
1181050283	1181050505	222
1181050507	1181050634	127
1181050638	1181050970	332
1181050972	1181051125	153
1181051128	1181055985	4857
1181055990	1181056127	137
1181056130	1181056571	441
1181056573	1181056643	70
1181056645	1181056806	161
1181056811	1181057421	610
1181092533	1181092644	111
1181092646	1181092910	264
1181092913	1181093152	239
1181093154	1181093924	770
1181093927	1181102188	8261
1181102191	1181102193	2
1181102195	1181107145	4950
1181113757	1181115094	1337
1181115096	1181116253	1157
1181116255	1181117071	816
1181117074	1181117156	82
1181117159	1181117875	716
1181117877	1181118722	845
1181118724	1181124873	6149
1181124879	1181125620	741
1181125623	1181126363	740
1181126368	1181126978	610
1181126982	1181127148	166
1181127150	1181127222	72
1181127224	1181129036	1812
1181129038	1181131252	2214
1181131258	1181135623	4365
1181135625	1181138186	2561
1181144004	1181145794	1790
1181145798	1181155920	10122
1181173207	1181194605	21398
1181194609	1181194780	171
1181194783	1181210134	15351
1181239270	1181239304	34
1181239309	1181239311	2
1181239314	1181241736	2422
1181241739	1181244671	2932
1181244673	1181244681	8
1181244683	1181245494	811
1181245496	1181245498	2
1181245501	1181245697	196
1181245700	1181247331	1631
1181247333	1181247337	4
1181247339	1181247455	116
1181247457	1181249540	2083
1181249542	1181249616	74
1181249618	1181249624	6
1181249626	1181249667	41
1181249669	1181249721	52
1181249727	1181249812	85
1181249814	1181249843	29
1181249845	1181249862	17
1181249865	1181249964	99
1181249967	1181249968	1
1181249970	1181249974	4
1181249976	1181249977	1
1181249979	1181250083	104
1181250086	1181250203	117
1181250205	1181250297	92
1181250299	1181250340	41
1181250345	1181250346	1
1181250348	1181250352	4
1181250355	1181250434	79
1181250436	1181250544	108
1181250546	1181250547	1
1181250563	1181250808	245
1181250810	1181251068	258
1181251070	1181251366	296
1181254355	1181260684	6329
1181260686	1181264999	4313
1181265001	1181266140	1139
1181266142	1181266407	265
1181266409	1181268563	2154
1181268565	1181268576	11
1181268578	1181273001	4423
1181273003	1181285196	12193
1181290874	1181305224	14350
1181305228	1181306520	1292
1181306880	1181306940	60
1181307000	1181307184	184
1181307189	1181307192	3
1181307197	1181307201	4
1181307203	1181307215	12
1181307220	1181307225	5
1181307231	1181307236	5
1181326467	1181326520	53
1181326522	1181326699	177
1181326701	1181326871	170
1181326873	1181327197	324
1181327199	1181327207	8
1181327209	1181327334	125
1181327336	1181327407	71
1181327409	1181327576	167
1181327578	1181327582	4
1181327586	1181327592	6
1181327594	1181327623	29
1181327628	1181327718	90
1181327723	1181327726	3
1181327729	1181327763	34
1181327780	1181327782	2
1181327784	1181327785	1
1181327789	1181327836	47
1181327840	1181327845	5
1181327847	1181327885	38
1181327887	1181327917	30
1181327919	1181327956	37
1181327958	1181328022	64
1181328030	1181328111	81
1181328114	1181328389	275
1181328391	1181328394	3
1181328398	1181328444	46
1181328449	1181328516	67
1181328527	1181328585	58
1181328587	1181328594	7
1181328597	1181328599	2
1181328603	1181328656	53
1181328669	1181328892	223
1181328894	1181328897	3
1181328899	1181329007	108
1181329009	1181329010	1
1181329015	1181330710	1695
1181330721	1181330837	116
1181330840	1181330848	8
1181330850	1181330853	3
1181330856	1181331050	194
1181331053	1181351746	20693
1181355211	1181364180	8969
1181364300	1181364531	231
1181364534	1181364540	6
1181383199	1181385103	1904
1181385105	1181385297	192
1181385299	1181385305	6
1181385307	1181385314	7
1181385316	1181385639	323
1181385641	1181385652	11
1181385655	1181385670	15
1181385673	1181385680	7
1181385682	1181385708	26
1181385710	1181385733	23
1181385735	1181385744	9
1181385750	1181385753	3
1181385756	1181385759	3
1181385761	1181385762	1
1181385764	1181385959	195
1181385963	1181385967	4
1181385970	1181385984	14
1181385986	1181386009	23
1181390201	1181392342	2141
1181445242	1181450466	5224
1181453122	1181453227	105
1181453229	1181454558	1329
1181454858	1181457474	2616
1181457476	1181457780	304
1181476975	1181477146	171
1181477169	1181477595	426
1181480214	1181489336	9122
1181489338	1181490871	1533
1181500458	1181503789	3331
1181503791	1181504744	953
1181504746	1181507571	2825
1181507573	1181510825	3252
1181510830	1181510835	5
1181510841	1181510847	6
1181510852	1181511000	148
1181511420	1181511600	180
1181511780	1181515333	3553
1181515336	1181520468	5132
1181520471	1181520476	5
1181520480	1181520522	42
1181529457	1181531529	2072
1181531531	1181535854	4323
1181535856	1181546896	11040
1181546898	1181562537	15639
1181562539	1181571194	8655
1181571196	1181574561	3365
1181574563	1181574702	139
1181574704	1181577191	2487
1181577314	1181580023	2709
1181615025	1181622124	7099
1181622126	1181622131	5
1181622133	1181622136	3
1181622138	1181622151	13
1181622153	1181622156	3
1181622160	1181623483	1323
1181623485	1181623489	4
1181623491	1181623495	4
1181623497	1181623498	1
1181623501	1181623504	3
1181623508	1181624378	870
1181624381	1181624548	167
1181624550	1181624872	322
1181624874	1181624892	18
1181624895	1181625026	131
1181625028	1181625029	1
1181625031	1181625040	9
1181625043	1181625080	37
1181625082	1181625099	17
1181625101	1181625490	389
1181625492	1181625750	258
1181625752	1181625896	144
1181625899	1181625906	7
1181625908	1181625916	8
1181625918	1181625947	29
1181625949	1181625959	10
1181625961	1181625988	27
1181625990	1181627264	1274
1181627267	1181627268	1
1181627270	1181627405	135
1181627407	1181627802	395
1181627807	1181628043	236
1181628045	1181628189	144
1181628191	1181628393	202
1181628395	1181629001	606
1181629004	1181629007	3
1181629010	1181629023	13
1181629025	1181629027	2
1181629029	1181629042	13
1181629046	1181629055	9
1181629057	1181629158	101
1181629160	1181629169	9
1181629173	1181629179	6
1181629181	1181629184	3
1181629186	1181629203	17
1181629206	1181629208	2
1181629211	1181629213	2
1181629215	1181629216	1
1181629219	1181629227	8
1181629229	1181629232	3
1181629234	1181629244	10
1181640960	1181641666	706
1181641724	1181641965	241
1181642327	1181642505	178
1181642687	1181644122	1435
1181644589	1181644767	178
1181644769	1181645514	745
1181645516	1181647973	2457
1181647976	1181650170	2194
1181650232	1181650798	566
1181650800	1181651786	986
1181651790	1181651917	127
1181651919	1181656290	4371
1181656352	1181659530	3178
1181659652	1181660984	1332
1181666519	1181667928	1409
1181667930	1181668148	218
1181668150	1181668331	181
1181668333	1181672113	3780
1181672115	1181673538	1423
1181673540	1181679404	5864
1181679406	1181679431	25
1181679433	1181680333	900
1181680335	1181680411	76
1181680413	1181680455	42
1181680457	1181680643	186
1181680645	1181680740	95
1181681400	1181682658	1258
1181682660	1181683409	749
1181683411	1181684014	603
1181684016	1181686061	2045
1181686063	1181689072	3009
1181692784	1181693201	417
1181693203	1181695990	2787
1181695992	1181696200	208
1181696203	1181696208	5
1181696212	1181696250	38
1181696252	1181696257	5
1181696261	1181696265	4
1181696269	1181696272	3
1181696276	1181696281	5
1181696283	1181696938	655
1181697011	1181698883	1872
1181698885	1181706880	7995
1181706882	1181713483	6601
1181713485	1181713939	454
1181713941	1181714008	67
1181714010	1181714011	1
1181714013	1181720322	6309
1181720324	1181720796	472
1181720798	1181721064	266
1181721066	1181721652	586
1181721654	1181722428	774
1181722431	1181722838	407
1181722841	1181722915	74
1181722917	1181724040	1123
1181724043	1181724044	1
1181724046	1181724609	563
1181724611	1181725329	718
1181725332	1181730817	5485
1181767804	1181767985	181
1181767987	1181769082	1095
1181769084	1181770712	1628
1181770714	1181771532	818
1181771534	1181771758	224
1181771760	1181776118	4358
1181779897	1181782748	2851
1181782750	1181784194	1444
1181784196	1181784209	13
1181784211	1181787592	3381
1181787597	1181787865	268
1181787867	1181788592	725
1181788595	1181790685	2090
1181790688	1181790912	224
1181790914	1181790917	3
1181790919	1181791003	84
1181791005	1181791009	4
1181791011	1181791014	3
1181791016	1181791084	68
1181791086	1181791111	25
1181791116	1181791117	1
1181791119	1181791129	10
1181791133	1181791784	651
1181791787	1181800205	8418
1181800207	1181802941	2734
1181802943	1181804546	1603
1181804548	1181814205	9657
1181814209	1181815522	1313
1181815524	1181817306	1782
1181817308	1181820894	3586
1181820896	1181821347	451
1181821352	1181821376	24
1181821378	1181821381	3
1181821383	1181822189	806
1181822194	1181834222	12028
1181834225	1181834229	4
1181834246	1181834252	6
1181834271	1181834277	6
1181834283	1181836310	2027
1181836313	1181836694	381
1181836699	1181836700	1
1181836705	1181837134	429
1181837136	1181837777	641
1181837784	1181837786	2
1181837831	1181837833	2
1181837839	1181838069	230
1181838071	1181839261	1190
1181839263	1181840689	1426
1181840691	1181841012	321
1181841015	1181841553	538
1181841558	1181845005	3447
1181849087	1181849236	149
1181849238	1181850700	1462
1181850702	1181850716	14
1181850719	1181850742	23
1181850748	1181850752	4
1181850756	1181850758	2
1181850760	1181850783	23
1181850785	1181850792	7
1181850796	1181850816	20
1181850821	1181850824	3
1181850826	1181850829	3
1181850832	1181850873	41
1181850878	1181850881	3
1181850888	1181851132	244
1181851134	1181851269	135
1181851271	1181851424	153
1181851426	1181851458	32
1181851460	1181851590	130
1181851593	1181851595	2
1181851597	1181851604	7
1181851608	1181851703	95
1181851706	1181851726	20
1181851728	1181851734	6
1181851738	1181851750	12
1181851753	1181851831	78
1181851834	1181851851	17
1181851853	1181851859	6
1181859927	1181863523	3596
1181863526	1181869806	6280
1181869808	1181872766	2958
1181872768	1181875236	2468
1181875238	1181889834	14596
1181889837	1181889840	3
1181889842	1181889848	6
1181896061	1181909722	13661
1181911831	1181913582	1751
1181913584	1181922055	8471
1181922061	1181922062	1
1181922064	1181922638	574
1181922643	1181925929	3286
1181925931	1181927860	1929
1181953924	1181958053	4129
1181958055	1181973348	15293
1181973353	1181975138	1785
1181975141	1181976646	1505
1181976649	1181976651	2
1181976657	1181977614	957
1181981351	1181981432	81
1181985023	1181985560	537
1181985564	1181985568	4
1181985573	1181985627	54
1181985633	1181985634	1
1181985640	1181985641	1
1181985646	1181985655	9
1181985659	1181985668	9
1181998224	1181999293	1069
1181999295	1181999301	6
1181999303	1181999305	2
1181999311	1182001165	1854
1182001174	1182001176	2
1182001185	1182002505	1320
1182212338	1182214344	2006
1182215942	1182216192	250
1182216262	1182241150	24888
1182241152	1182250980	9828
1182250982	1182261632	10650
1182261634	1182265473	3839
1182265475	1182266825	1350
1182266827	1182266833	6
1182266835	1182268443	1608
1182268445	1182275714	7269
1182275716	1182276049	333
1182276052	1182276282	230
1182276284	1182312477	36193
1182319864	1182320009	145
1182320161	1182327110	6949
1182327112	1182331170	4058
1182331174	1182331316	142
1182331318	1182332865	1547
1182332867	1182333559	692
1182333562	1182334732	1170
1182337376	1182341875	4499
1182341877	1182345796	3919
1182345798	1182350175	4377
1182353472	1182354350	878
1182354352	1182356411	2059
1182356413	1182368775	12362
1182368777	1182369577	800
1182369581	1182369659	78
1182369662	1182369668	6
1182369670	1182369970	300
1182369972	1182370030	58
1182370032	1182370157	125
1182370159	1182370336	177
1182370338	1182370516	178
1182370518	1182370520	2
1182370522	1182370552	30
1182370558	1182370726	168
1182370728	1182370937	209
1182370939	1182371202	263
1182371206	1182371221	15
1182371223	1182371265	42
1182371267	1182371277	10
1182371279	1182371286	7
1182371288	1182371402	114
1182371404	1182371411	7
1182371413	1182371414	1
1182371416	1182371553	137
1182371559	1182371564	5
1182371568	1182371620	52
1182371627	1182371635	8
1182371637	1182371674	37
1182371677	1182371718	41
1182371720	1182371846	126
1182371848	1182371850	2
1182371852	1182371877	25
1182371881	1182371906	25
1182371911	1182372041	130
1182372043	1182372157	114
1182372160	1182372163	3
1182372165	1182372224	59
1182372230	1182372234	4
1182372237	1182372240	3
1182372243	1182372472	229
1182372474	1182372609	135
1182372611	1182372810	199
1182372812	1182373269	457
1182373271	1182373478	207
1182375877	1182389844	13967
1182389846	1182391254	1408
1182391256	1182393610	2354
1182393612	1182397748	4136
1182397750	1182400740	2990
1182400742	1182402820	2078
1182405092	1182415735	10643
1182415737	1182421580	5843
1182421582	1182422272	690
1182424945	1182425088	143
1182425134	1182426062	928
1182427667	1182430178	2511
1182430180	1182439551	9371
1182439553	1182450038	10485
1182450040	1182450173	133
1182450175	1182450176	1
1182450178	1182450183	5
1182450185	1182450194	9
1182450201	1182450205	4
1182450211	1182450218	7
1182450223	1182450228	5
1182450231	1182450275	44
1182450278	1182450285	7
1182450289	1182450294	5
1182450297	1182450300	3
1182460210	1182464580	4370
1182464582	1182464583	1
1182464601	1182466732	2131
1182468834	1182471466	2632
1182474765	1182477927	3162
1182477929	1182477938	9
1182477940	1182478011	71
1182478015	1182478035	20
1182478038	1182478039	1
1182483642	1182493243	9601
1182500508	1182513308	12800
1182524551	1182528481	3930
1182528484	1182532815	4331
1182537957	1182538730	773
1182540817	1182543939	3122
1182543941	1182547222	3281
1182547224	1182550071	2847
1182550073	1182550706	633
1182550708	1182550710	2
1182550713	1182550714	1
1182550716	1182550718	2
1182550720	1182550726	6
1182550729	1182550742	13
1182550744	1182553786	3042
1182555706	1182558308	2602
1182558310	1182558443	133
1182583306	1182587249	3943
1182604435	1182607274	2839
1182640082	1182640250	168
1182648964	1182653017	4053
1182657346	1182662282	4936
1182662284	1182662305	21
1182662308	1182662341	33
1182662343	1182662347	4
1182662350	1182662499	149
1182662501	1182662679	178
1182662681	1182662828	147
1182662830	1182662893	63
1182662895	1182662897	2
1182662901	1182663118	217
1182663121	1182663564	443
1182663566	1182663641	75
1182663643	1182666816	3173
1182670056	1182671310	1254
1182671312	1182698375	27063
1182698377	1182698862	485
1182698864	1182702469	3605
1182702471	1182703949	1478
1182703951	1182704975	1024
1182704977	1182705230	253
1182705232	1182706133	901
1182706138	1182706176	38
1182706178	1182708117	1939
1182708119	1182710105	1986
1182710222	1182711019	797
1182711022	1182711907	885
1182711910	1182711921	11
1182711925	1182711934	9
1182711938	1182711946	8
1182711952	1182711958	6
1182718675	1182721242	2567
1182721244	1182726561	5317
1182726727	1182727538	811
1182727985	1182732811	4826
1182738991	1182742053	3062
1182742055	1182745318	3263
1182745320	1182745326	6
1182745328	1182745449	121
1182745451	1182745459	8
1182745461	1182746071	610
1182746073	1182746266	193
1182746268	1182746326	58
1182746328	1182747616	1288
1182747618	1182747691	73
1182747693	1182747729	36
1182747731	1182747785	54
1182747789	1182747870	81
1182747874	1182747890	16
1182747892	1182747944	52
1182747947	1182747960	13
1182747962	1182748003	41
1182748005	1182748170	165
1182748173	1182748284	111
1182748286	1182748293	7
1182748296	1182748486	190
1182748488	1182748720	232
1182748724	1182748809	85
1182748811	1182748820	9
1182748823	1182748830	7
1182748832	1182748975	143
1182748977	1182749614	637
1182749616	1182781951	32335
1182781953	1182787024	5071
1182787026	1182795233	8207
1182795235	1182795724	489
1182795726	1182797957	2231
1182797959	1182800498	2539
1182800500	1182803613	3113
1182803682	1182816298	12616
1182816300	1182817363	1063
1182817425	1182817783	358
1182817905	1182818743	838
1182818865	1182822816	3951
1182835120	1182835241	121
1182835363	1182835421	58
1182835483	1182835541	58
1182835663	1182835841	178
1182836323	1182836381	58
1182836443	1182836501	58
1182836623	1182836801	178
1182836863	1182839696	2833
1182839718	1182844687	4969
1182851501	1182872288	20787
1182872290	1182875900	3610
1182875906	1182875987	81
1182875989	1182876756	767
1182878246	1182878541	295
1182878547	1182879744	1197
1182879817	1182881227	1410
1182881231	1182881788	557
1182881796	1182882548	752
1182882550	1182882820	270
1182882825	1182882985	160
1182890632	1182893526	2894
1182893542	1182894251	709
1182894253	1182897480	3227
1182908130	1182958780	50650
1182958782	1182964473	5691
1182964476	1182968079	3603
1182978695	1182980413	1718
1182991237	1182992669	1432
1182994807	1182998512	3705
1183000567	1183000953	386
1183003351	1183008871	5520
1183012260	1183027500	15240
1183027503	1183027507	4
1183027511	1183027519	8
1183027524	1183027528	4
1183027533	1183027541	8
1183027545	1183027549	4
1183027554	1183027560	6
1183027566	1183027569	3
1183027574	1183027581	7
1183027586	1183027590	4
1183027595	1183027602	7
1183027606	1183027610	4
1183027615	1183027620	5
1183027680	1183027751	71
1183027753	1183027759	6
1183027761	1183027769	8
1183027772	1183027777	5
1183027780	1183027787	7
1183027791	1183027795	4
1183027799	1183027805	6
1183027809	1183027813	4
1183027818	1183027824	6
1183027827	1183027832	5
1183027836	1183027842	6
1183027845	1183027851	6
1183027853	1183027974	121
1183027977	1183027982	5
1183027984	1183027991	7
1183027994	1183028122	128
1183028124	1183028140	16
1183028142	1183028157	15
1183028159	1183028691	532
1183028693	1183028700	7
1183029060	1183043842	14782
1183043844	1183057372	13528
1183057375	1183075843	18468
1183075845	1183077805	1960
1183077808	1183079659	1851
1183079664	1183079672	8
1183079675	1183080619	944
1183080623	1183083643	3020
1183083645	1183083823	178
1183083825	1183086109	2284
1183090385	1183093251	2866
1183093253	1183093286	33
1183093288	1183093427	139
1183101807	1183104872	3065
1183104874	1183105256	382
1183105258	1183105260	2
1183105262	1183109878	4616
1183109880	1183110177	297
1183110179	1183110185	6
1183110187	1183112726	2539
1183112728	1183113492	764
1183113494	1183141224	27730
1183141226	1183144268	3042
1183147187	1183147894	707
1183147896	1183148632	736
1183148634	1183149432	798
1183149435	1183151288	1853
1183151297	1183152203	906
1183152210	1183152358	148
1183152362	1183152465	103
1183152468	1183152524	56
1183152527	1183152532	5
1183152535	1183153407	872
1183153412	1183153418	6
1183153420	1183153449	29
1183153455	1183153462	7
1183153464	1183153507	43
1183153509	1183154583	1074
1183154587	1183154633	46
1183154637	1183155442	805
1183155446	1183155459	13
1183155465	1183157390	1925
1183157396	1183158132	736
1183158138	1183158391	253
1183158394	1183158399	5
1183158405	1183158409	4
1183158413	1183158785	372
1183158790	1183158792	2
1183158796	1183158803	7
1183158807	1183159798	991
1183159802	1183160206	404
1183160211	1183161373	1162
1183161379	1183161381	2
1183161391	1183161402	11
1183161412	1183161428	16
1183164670	1183169130	4460
1183169134	1183175579	6445
1183175767	1183194808	19041
1183197227	1183199802	2575
1183199804	1183207377	7573
1183207379	1183207449	70
1183211488	1183212996	1508
1183212998	1183220280	7282
1183220520	1183220807	287
1183226557	1183241629	15072
1183244426	1183246624	2198
1183246629	1183246828	199
1183246830	1183246857	27
1183246860	1183246897	37
