# m1 m2 mc q a1z a2z Mf af
4.893641078447451065e+01 1.992150645133621722e+01 2.665519090006401370e+01 4.070896523056096727e-01 2.421053165882455782e-01 -6.608271565881266296e-01 6.637269079632342539e+01 6.464106720028697239e-01
4.340966003826802222e+01 1.912818553473663741e+01 2.467899744477286816e+01 4.406435230746815757e-01 -3.274412878040863784e-01 1.089678699176542670e-01 6.056750692862374308e+01 4.877201665368827155e-01
3.585103418844578016e+01 2.320753173532741087e+01 2.499319659304138597e+01 6.473322809417539903e-01 -8.213916817809223669e-01 5.322584248097331772e-01 5.692265022522755658e+01 4.954252621108026777e-01
4.715323450657481885e+01 2.096133406452419479e+01 2.693458217586807280e+01 4.445365049475332730e-01 -8.524817604875964405e-02 2.684994055135481172e-01 6.568621124907947717e+01 5.851814298274485848e-01
8.544186575729987965e+01 9.577456363209918777e+00 2.250039579001158430e+01 1.120932493493876081e-01 2.053156725027431018e-01 7.464586789497860142e-01 9.400951529431121401e+01 4.388066901057960933e-01
5.634642223147028517e+01 1.552906411870015368e+01 2.476799308775235531e+01 2.755998252188396891e-01 1.138161285880763818e-01 -7.478134559676468118e-01 7.006390710561115043e+01 5.332330090712162907e-01
9.391247863303051702e+01 9.297564541990638531e+00 2.300970819070492368e+01 9.900244011577538639e-02 3.337605986308266326e-01 -1.336828985148230675e-01 1.021633973415980989e+02 5.098578426349560377e-01
7.014023554741197586e+01 1.327618970466559389e+01 2.495594884685380066e+01 1.892806546920051958e-01 1.850432072741650114e-01 1.928938425051600347e-01 8.185747830607027709e+01 5.180877722865371293e-01
3.523623127097658170e+01 2.562897771152272242e+01 2.609507909822372085e+01 7.273473009763341546e-01 -9.745294724003195075e-01 9.168060266467418229e-01 5.838608872313480447e+01 5.450207744463568815e-01
3.223343994789796341e+01 2.704074650835975291e+01 2.568160010959198303e+01 8.389035285116430707e-01 -2.106454602292420764e-02 -6.412561622095280800e-01 5.683609325359928732e+01 5.970177442408052260e-01
3.389467476869570817e+01 2.232341557900464224e+01 2.384295347714152058e+01 6.586112931115067903e-01 -5.389408850377305216e-01 -3.229979395722286650e-01 5.423490326035999942e+01 4.963382196314116701e-01
5.634707753082449955e+01 1.313969265429722810e+01 2.255763351942854555e+01 2.331920878613304993e-01 -2.573748020291209970e-01 5.800192293020213219e-01 6.820888965876456211e+01 3.250296996645762326e-01
5.245372236525575005e+01 1.484696704650147936e+01 2.340154505632435189e+01 2.830488738838446983e-01 -1.543730745394493453e-01 -1.483991543619420095e-01 6.575765245908360157e+01 4.222786938671961865e-01
3.760796921488829980e+01 2.468610434024549960e+01 2.640888829006560101e+01 6.564062047379236597e-01 -6.579453309904770286e-01 6.730595724820915837e-01 5.980986638864900584e+01 5.563465309743075293e-01
4.547690141860934432e+01 2.158164696321884435e+01 2.690508946713560334e+01 4.745628283809930070e-01 2.919883166566579202e-01 -8.464474061605199440e-01 6.442865689305743615e+01 6.642243468282874597e-01
4.237308835726177847e+01 2.244902704718679232e+01 2.658446624912031453e+01 5.297944501451365973e-01 -3.738631484252986636e-01 5.675548796737996948e-01 6.239663141578119365e+01 5.552517066992418426e-01
3.278129292356652513e+01 2.887511470275782344e+01 2.677282717491766206e+01 8.808412398523627340e-01 -5.990723444546358634e-02 -2.871873669797471718e-01 5.892533554322018574e+01 6.354316916687794414e-01
4.175062002657048765e+01 1.806727636509432244e+01 2.350537277392037794e+01 4.327427078590961318e-01 -3.730724492358467592e-01 -2.900217766690794674e-01 5.806095545831040994e+01 4.449345730127350906e-01
4.899561583316447155e+01 1.902578817474650918e+01 2.601182409299127585e+01 3.883161350503570586e-01 1.847066663409193676e-01 -7.676516036959243339e-01 6.572651934540070329e+01 6.149815452420124284e-01
7.650376721018646720e+01 1.264181613516871927e+01 2.519274021373058048e+01 1.652443611101737098e-01 3.343058621124159746e-01 -8.976768894257484144e-01 8.756278268392406972e+01 5.731216275596893173e-01
3.379565244678163083e+01 2.591175865321024574e+01 2.571632981094838044e+01 7.667186983300222636e-01 1.490012525997918003e-01 -9.096630325059826827e-01 5.729115785062576549e+01 6.057781152027582605e-01
3.284883935162820023e+01 2.588304706188506543e+01 2.534816168830195693e+01 7.879440361597473963e-01 -3.543517104842190402e-01 -3.097674359405913624e-01 5.639176998284572306e+01 5.689724025704034904e-01
5.068616984615982091e+01 1.772535946259591455e+01 2.541352191858452869e+01 3.497080074583472920e-01 -2.535220259271179777e-01 7.252541580468676585e-01 6.649531256981256888e+01 4.697212070584866894e-01
3.689095733414237799e+01 2.505880370959266656e+01 2.637061320536151143e+01 6.792668317772518893e-01 6.189919959151331252e-02 -5.390406594947413366e-01 5.934946062950810131e+01 6.300378565448443435e-01
2.922847403436200509e+01 2.575328760131944250e+01 2.387479009116540141e+01 8.811027072793121695e-01 -3.974864737164571782e-01 -6.773772950593933695e-01 5.294560279098058686e+01 5.180889377961440667e-01
4.516778338502082590e+01 2.237709043424075617e+01 2.734393154220585842e+01 4.954214875565879916e-01 -2.415952300733700819e-01 6.129193753295006930e-01 6.500125507760155585e+01 5.794756466054302724e-01
7.732485022333976588e+01 1.060715673161377914e+01 2.288344715271193408e+01 1.371765570961573089e-01 2.374007798104375289e-01 -8.987034752231625179e-01 8.673516080347357615e+01 4.817928275104779723e-01
4.557880936531849159e+01 1.927098540701916107e+01 2.534068894392177285e+01 4.228058098788930463e-01 -1.382099085933776728e-01 -1.452423565569068153e-01 6.275235347550591314e+01 5.338472450055088414e-01
3.898449946783497211e+01 1.869602890773091630e+01 2.319417630744753112e+01 4.795759638560061489e-01 -5.406301220235076865e-01 -1.686510890154623299e-01 5.595445220894026761e+01 4.225149534340557622e-01
4.891491198635568338e+01 2.001058691803384804e+01 2.671435410148889389e+01 4.090897050702165805e-01 5.716550403624812149e-02 -1.440826855970419595e-01 6.654607789508561666e+01 6.004364157869053198e-01
4.789113503694036211e+01 2.029121353648953274e+01 2.665652292748593410e+01 4.236945631135721202e-01 -2.611259373199279477e-01 7.116617273396816934e-01 6.591590055433570683e+01 5.296821028178880786e-01
3.853137042033151261e+01 2.188504188272501949e+01 2.508107322807100203e+01 5.679798471734898158e-01 -8.890812751192614938e-01 8.621511306565842192e-01 5.834374118814464794e+01 4.461481306934586555e-01
5.242429614343439681e+01 1.437842034205863762e+01 2.298198018030613454e+01 2.742701647861682801e-01 -3.533503042574439035e-01 7.766955121304729426e-01 6.539619300856334405e+01 3.371533661734473220e-01
2.916447303872351426e+01 2.908757516324571668e+01 2.535565017627477857e+01 9.973633031059503384e-01 -8.646532131902258111e-01 1.353133699052563865e-01 5.594766278581640506e+01 5.692474642141551744e-01
3.972093645401530893e+01 2.353484253954223604e+01 2.643738062940371591e+01 5.925047252294362021e-01 -6.760222626022363013e-01 8.787629865497271764e-01 6.082324510453091193e+01 5.289097089095583515e-01
4.516963581374293568e+01 1.739919148434911023e+01 2.387557232850958755e+01 3.851966297911876835e-01 -3.854800404552034543e-01 1.807960226561910189e-01 6.083455288482159773e+01 4.258653894845634835e-01
3.243118061197926494e+01 3.009770183871270532e+01 2.719452786672649225e+01 9.280482939802496833e-01 -7.942185578476057550e-01 5.997471450896926237e-01 5.971768600654919368e+01 6.339265416909114492e-01
3.963773627760265583e+01 2.330713569320519696e+01 2.627644318463811146e+01 5.880037025821507335e-01 -4.188863428168994041e-01 4.357463047931433575e-01 6.050378101249727081e+01 5.646253062577293313e-01
4.631831932570892008e+01 2.084865802082873643e+01 2.663590013858895489e+01 4.501168937979301288e-01 -2.554904026313015719e-01 5.926610439046486878e-01 6.484095687661276486e+01 5.449360817672133095e-01
7.003954720481584673e+01 1.409275350523471104e+01 2.579948033276072650e+01 2.012113736832625843e-01 1.467611226135490943e-01 5.303239744413406065e-01 8.248788350276180381e+01 5.133014124487210728e-01
5.720867302607696558e+01 1.425689526872236357e+01 2.377238361334221040e+01 2.492086341912485570e-01 2.319022472665423565e-02 -4.384318769079883493e-01 6.988428607475918852e+01 4.736466335293028629e-01
3.894131306445735419e+01 2.121164668620721017e+01 2.479359971760061754e+01 5.447080495487343077e-01 -7.186806489016699384e-01 5.457388883614754382e-01 5.814141154586469895e+01 4.566982258469126088e-01
5.615457416445194383e+01 1.678932861397330001e+01 2.582577014880831356e+01 2.989841676085864819e-01 9.063698278636948824e-02 -6.636616985452550854e-02 7.094222037478537857e+01 5.563610967437488952e-01
3.857352454724117763e+01 2.026212398047600161e+01 2.409109087949013883e+01 5.252857813306865964e-01 -5.405928946918238109e-01 -8.193224691315811881e-02 5.694391040848721985e+01 4.565962922348590913e-01
4.543013260508914897e+01 1.800550911848486280e+01 2.438838142924631214e+01 3.963340647715357656e-01 -3.292596888878389638e-01 2.428460780294122434e-01 6.158073017183556175e+01 4.605669761920331284e-01
6.396212538812161341e+01 1.305095893948411856e+01 2.374795856162053198e+01 2.040419836003105614e-01 1.732985027132079026e-01 -8.142565697939028180e-01 7.549136590554623183e+01 5.094574358178002305e-01
7.473727870487067548e+01 1.311384960842144132e+01 2.546894871100348468e+01 1.754659767611635446e-01 3.129830890997842285e-01 -5.244620832445722192e-01 8.620947484979974718e+01 5.729819780499173509e-01
5.396429425648929623e+01 1.780072424798516550e+01 2.620257328676097330e+01 3.298611515862565069e-01 -9.024452365505292173e-02 5.574307806820916200e-01 6.973954771994026203e+01 5.169576217560569731e-01
2.927747470740234448e+01 2.819146742551487961e+01 2.500944980309962418e+01 9.629063881792754298e-01 -9.112972718701770614e-01 2.106708654823469251e-01 5.520805177600127678e+01 5.654450354693061342e-01
3.944979294605375486e+01 1.980793720874219233e+01 2.405367201680132538e+01 5.021049726630725241e-01 -9.300298431645818154e-01 9.624805488310538282e-01 5.741459401248683037e+01 3.777432380923237965e-01
6.775097132594069649e+01 1.314445029818631738e+01 2.444612252593401180e+01 1.940112450189113436e-01 1.296943901012789502e-01 -1.254455561194804947e-01 7.940222240191728531e+01 4.850915048961525478e-01
3.403755386622356838e+01 2.619956109903265329e+01 2.595246308144145431e+01 7.697251454086194711e-01 -7.879849117132682323e-01 4.982768148020751964e-01 5.781378802654998594e+01 5.634238219979212925e-01
4.977690158613627602e+01 1.650971527293686947e+01 2.424238227510970844e+01 3.316742253305519084e-01 -3.603139435477200059e-01 7.598573024272111676e-01 6.459747536412005786e+01 4.051735114132341553e-01
5.883703642590129590e+01 1.360546906938513700e+01 2.344336195133680789e+01 2.312398770546458815e-01 -1.452797315675965484e-01 5.818358110186913068e-01 7.104602885898817988e+01 3.844457272903289979e-01
8.672471749785222528e+01 9.592894509171674855e+00 2.266284331329315904e+01 1.106131537345076549e-01 2.172456988603414796e-01 7.420699081557006194e-01 9.530115604776611349e+01 4.452346548579915742e-01
2.747254251089530896e+01 2.589597386048945182e+01 2.321783044538740626e+01 9.426129325387118119e-01 -5.440582395592619136e-01 -7.193412968721595302e-01 5.147126276864326400e+01 4.846277184125905579e-01
3.806766473863196154e+01 2.063455759826551628e+01 2.417463525281785053e+01 5.420494726939496521e-01 -1.858151822339288717e-01 -7.783814474227923608e-01 5.669655482808380498e+01 5.256934403953178458e-01
6.564033007774382611e+01 1.280055476882099796e+01 2.375369808749429978e+01 1.950105179797257948e-01 1.324473648016174787e-01 -3.598325696241100324e-01 7.698677996569382742e+01 4.841161069187952526e-01
7.618116399073845457e+01 1.187381043143450832e+01 2.426117609028980127e+01 1.558628118740485458e-01 2.884488645637984239e-01 -6.313666068915471108e-01 8.662882850414774794e+01 5.383543388520400930e-01
3.301825929685510630e+01 2.283086929896250439e+01 2.382114829248290988e+01 6.914619300096500609e-01 -9.708353781335203880e-01 1.760579465263774623e-01 5.399779727527122475e+01 4.472147287442927999e-01
4.895573730836287041e+01 1.679480429055157131e+01 2.428886712153020255e+01 3.430610019161655644e-01 -3.929680295162314430e-01 7.393302983732089606e-01 6.404444398340775990e+01 4.027467097377453453e-01
4.146281794013571442e+01 2.147358506341193873e+01 2.570145081360632133e+01 5.178997986681860288e-01 1.577081729627108631e-01 -9.161679294663601647e-01 6.055856677962867707e+01 6.193001382902698637e-01
3.782212735534559300e+01 1.808558989987627896e+01 2.246740048949688173e+01 4.781748453744802396e-01 -7.901179399576425677e-01 -5.126656218414559277e-03 5.436447214368806158e+01 3.434944833032151368e-01
3.822992602052055844e+01 2.070081964808757036e+01 2.426421314390537987e+01 5.414820744611448244e-01 -2.220525511547798148e-01 -6.503301274667588894e-01 5.690773737275964805e+01 5.236844361353166777e-01
3.001257838991071836e+01 2.539427518826881425e+01 2.401655879158097306e+01 8.461210782478312264e-01 -3.273544543336695534e-01 -7.259370348361079417e-01 5.334895226132267254e+01 5.250350416785786178e-01
5.729659949058579826e+01 1.440418519319229773e+01 2.392576015154434899e+01 2.513968598705233481e-01 6.531580286977232974e-02 -7.316673403109584806e-01 7.007706528526604473e+01 4.910791907656170130e-01
6.611692386385459486e+01 1.396861073302822653e+01 2.503621640878804655e+01 2.112713344285624684e-01 1.291303089012688921e-01 7.449827804483319382e-02 7.846823571542070397e+01 5.059409459015283828e-01
3.350625139044183953e+01 2.468770380013159382e+01 2.497976505729524987e+01 7.368088871670714912e-01 -2.518788193954905053e-01 -6.030180424128438466e-01 5.597227612071613123e+01 5.525900759267490248e-01
7.933417497624247972e+01 1.142096104964756975e+01 2.413923672167845780e+01 1.439601666377409994e-01 2.930815890946937285e-01 -4.477333559918648676e-01 8.939938401120240030e+01 5.312860669370111921e-01
8.697870719219532987e+01 9.410993009746420057e+00 2.244000314989998657e+01 1.081988145552809089e-01 2.079947524413919835e-01 7.463562933449547909e-01 9.540422425310349297e+01 4.347378686115453417e-01
4.622175816491537859e+01 2.043377518480572164e+01 2.632387389069982220e+01 4.420813053432479656e-01 -3.312738309116239899e-01 8.104169094348385727e-01 6.439549848927920550e+01 5.231590148741498414e-01
3.668949851745631463e+01 2.146866769892777782e+01 2.425973099621018036e+01 5.851447571220769195e-01 -1.312814356074225031e-01 -9.362490293218287407e-01 5.612480185814943212e+01 5.372739114841391661e-01
3.341822226810993612e+01 2.368773285313659116e+01 2.442124631059170881e+01 7.088268389351496390e-01 -8.893988832019479318e-01 1.737961602378684800e-01 5.512365960862823755e+01 4.764418118130013813e-01
4.079591350328391997e+01 2.111736511139236327e+01 2.528116447629753694e+01 5.176343240773979559e-01 -5.280985760989895805e-01 3.905668073687168507e-01 5.981503001613054238e+01 4.873057464234747393e-01
3.636782251274928512e+01 2.433270854845815734e+01 2.579325512051140734e+01 6.690724620625269070e-01 -7.407063921863034084e-01 5.208779525005206024e-01 5.839470903241311106e+01 5.280365777884779011e-01
3.217596065094268454e+01 2.048089784856773221e+01 2.223500948502250196e+01 6.365279368268896842e-01 -7.677742737306559873e-01 -6.099946767380370893e-01 5.102148607836900140e+01 4.002495990483502797e-01
5.649535420984588541e+01 1.311758091098639589e+01 2.256222383402445431e+01 2.321886656779345026e-01 -2.514656203125862355e-01 5.743472319672241477e-01 6.833510783557497348e+01 3.267238373297540188e-01
3.534910593046473082e+01 2.300221124655844918e+01 2.471033766679899557e+01 6.507155030117629524e-01 -9.779025773216657447e-01 7.106982707654687648e-01 5.628118997234710719e+01 4.721199985054119752e-01
3.813407039864857495e+01 2.150401051940212582e+01 2.472833324167091007e+01 5.639054602512141301e-01 -1.063491100489812602e-01 -6.501935596079291280e-01 5.746053317504554769e+01 5.637794572035453866e-01
2.757571491896616322e+01 2.583799557687351722e+01 2.323490014986995433e+01 9.369837065983929181e-01 -5.327356728924410589e-01 -7.195247071968975394e-01 5.151050344578590767e+01 4.866636266270766842e-01
3.009392942114284608e+01 2.730711453793260901e+01 2.494990336208180537e+01 9.073961115475891459e-01 6.334464064663699462e-03 -8.521688198449006713e-01 5.515867133642138498e+01 5.656523769548996716e-01
